"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender Type","Age","Age Bracket Type","Highest Qualification Held","Qualification_type","Value","Value_type","Numerator","Denominator","Upper 95%","Lower 95%"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","13.9","%","801498","5778252.5","14.3","13.4"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","20.6","%","1145504","5573520.5","21.1","20"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","24","%","855747","3562626","24.7","23.3"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","18.1","%","359868","1987097","18.9","17.3"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","47","%","1142590","2431188","47.9","46.1"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","42.2","%","36160","85720","47.5","36.9"
"% of individuals inactive","White","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","17.8","%","5715374","32106283","18","17.6"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","8","%","484381","6069729","8.3","7.6"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","10.7","%","331318","3100822","11.2","10.1"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","14.3","%","393146","2748874","15","13.6"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","17.4","%","303024","1742310","18.3","16.5"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","11","%","125884","1147903","11.9","10"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","40.2","%","507754","1264465","41.5","38.8"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","36","%","16400","45531","43.1","28.9"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.4","%","2161907","16119634","13.7","13.1"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","12.9","%","898450","6943590","13.3","12.5"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","16.8","%","434574.5","2581368","17.5","16.1"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","25.4","%","716782.5","2818516","26.2","24.7"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","31.8","%","535865","1687379","32.8","30.7"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","25.9","%","208315","805692","27.3","24.4"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","55.9","%","622596","1114237","57.2","54.5"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","49.6","%","16699","33700","58","41.1"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","21.5","%","3433282","15984482","21.8","21.2"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","10.6","%","1382831","13013319","10.9","10.4"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","13.5","%","765892.5","5682190","13.9","13"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","19.9","%","1109928.5","5567390","20.5","19.4"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","24.5","%","838889","3429689","25.2","23.8"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","17.1","%","334199","1953595","17.9","16.3"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","47.5","%","1130350","2378702","48.5","46.6"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","41.8","%","33099","79231","47.3","36.3"
"% of individuals inactive","White","ONS 5+1","2019","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","17.4","%","5595189","32104116","17.6","17.2"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","7.8","%","510911","6520055","8.2","7.4"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","10.6","%","323857","3046139","11.3","10"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","17","%","471790","2768515","17.9","16.2"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","18.7","%","322680","1726351","19.8","17.6"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","14.4","%","145283","1011841","15.6","13.1"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","43","%","477033","1108754","44.7","41.4"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","43.5","%","15725","36180","52.9","34"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","14","%","2267279","16217835","14.3","13.7"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","13","%","961484","7399599","13.4","12.6"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","17.7","%","468655.5","2648708.5","18.5","16.9"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","26.6","%","728893.5","2739952.5","27.5","25.7"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","32.9","%","522656","1586376","34.2","31.7"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","25.5","%","171914","672863","27.4","23.7"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","57.9","%","526975","909748","59.6","56.2"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","21.2","%","3394614","15981390","21.6","20.9"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","10.6","%","1472395","13919654","10.9","10.3"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","13.9","%","792512.5","5694847.5","14.4","13.4"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","21.8","%","1200683.5","5508467.5","22.4","21.2"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","25.5","%","845336","3312727","26.4","24.7"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","18.8","%","317197","1684704","19.9","17.7"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","49.7","%","1004008","2018502","51","48.5"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","49.3","%","29761","60323","56.5","42.1"
"% of individuals inactive","White","ONS 5+1","2020","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","17.6","%","5661893","32199225","17.8","17.3"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","8.1","%","531708","6576851","8.5","7.7"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","11.8","%","348151.5","2943554.5","12.5","11.1"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","17.7","%","475321.5","2687362.5","18.5","16.8"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","20","%","339946","1699539","21.1","18.9"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","15.5","%","153832","992035","16.9","14.1"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","43.8","%","491396","1120785","45.6","42.1"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","58","%","21323","36785","67.4","48.5"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","14.7","%","2361678","16056912","15","14.4"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","12.7","%","935571","7348689","13.2","12.3"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","18.1","%","483731","2665678","19","17.3"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.6","%","751883","2723180","28.6","26.7"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.4","%","504108","1508166","34.7","32.1"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","27.6","%","188187","682602","29.6","25.6"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","59.4","%","552057","929363","61.2","57.6"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","21.6","%","3428990","15879971","22","21.2"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","10.5","%","1467279","13925540","10.8","10.2"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.8","%","831882.5","5609232.5","15.4","14.3"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","22.7","%","1227204.5","5410542.5","23.3","22"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","26.3","%","844054","3207705","27.2","25.4"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","20.4","%","342019","1674637","21.6","19.3"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","50.9","%","1043453","2050148","52.2","49.6"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","58.9","%","34776","59078","66.2","51.6"
"% of individuals inactive","White","ONS 5+1","2021","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","18.1","%","5790668","31936883","18.4","17.9"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","5.5","%","48805","890968","6.7","4.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","11.7","%","26035.5","223176","15.1","8.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","16.3","%","40502.5","248486","20","12.6"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","17.8","%","31551","176954","22.3","13.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","15.5","%","42029","270621","18.9","12.1"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","34","%","98435","289351","38.3","29.7"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.8","%","291400","2109373","15","12.6"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","19","%","180048","946981","21","17.1"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","29.2","%","73652.5","252462","33.5","24.8"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","38.8","%","100926.5","260139","43.3","34.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","48.7","%","91462","187689","54.2","43.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","51.2","%","126709","247481","55.9","46.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","74.9","%","238708","318583","78.4","71.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","36.7","%","816251","2223044","38.2","35.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","12.5","%","228853","1837949","13.6","11.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","21","%","99688","475638","23.9","18.1"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.8","%","141429","508625","30.9","24.7"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.7","%","123013","364643","37.5","30"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","32.6","%","168738","518102","35.7","29.4"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","55.5","%","337143","607934","58.4","52.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2012","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","25.6","%","1107651","4332417","26.6","24.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","5.4","%","50551","929911","6.6","4.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","11.8","%","26405.5","224035.5","15.3","8.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","16.4","%","40481.5","247093.5","20.1","12.7"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","20","%","38173","190688","24.7","15.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","13.9","%","39159","280743","17.2","10.7"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","34.8","%","97590","280591","39.2","30.3"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.7","%","295383","2160697","14.8","12.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","19.6","%","190821","974165","21.5","17.6"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","27.4","%","72277.5","263732.5","31.6","23.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","36.2","%","99144.5","273913.5","40.6","31.8"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","51.5","%","102283","198421","57","46.1"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","48.9","%","118576","242280","53.7","44.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","73.8","%","231799","313884","77.5","70.2"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","36","%","818903","2273793","37.5","34.5"
"% of individuals inactive","All Other Ethnic Groups Combined","ONS 5+1","2013","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","12.7","%","241372","1904076","13.9","11.5"
